"CHELSEA, AL",16077 HIGHWAY 280,CHELSEA,AL,35043,33.3489,-86.6263
"ORLANDO (TURKEY LAKE), FL",8990 TURKEY LAKE RD,ORLANDO,FL,32819,28.439937,-81.4776656
"FAIRHOPE, AL",10040 COUNTY ROAD 48,FAIRHOPE,AL,36532,30.4807,-87.8613
"WEAVERVILLE, NC",25 NORTHRIDGE COMMONS PKWY,WEAVERVILLE,NC,28787,35.7413,-82.5156
"EL MIRAGE, AZ",12900 W THUNDERBIRD RD,EL MIRAGE,AZ,85335,33.6103687,-112.3371384
"HESPERIA, CA",13401 MAIN ST,HESPERIA,CA,92345,34.4246948,-117.3703261
TAYLOR AZ,715 N. MAIN STREET,TAYLOR,AZ,85939,34.4664,-110.0913
"LAS VEGAS (RAINBOW), NV",7200 ARROYO CROSSING PKWY,LAS VEGAS,NV,89113,36.0644289,-115.2486932
"OMAHA (RANCH), NE",1606 S 72ND ST,OMAHA,NE,68124,41.2445731,-96.0255357
"ANCHORAGE, AK",7405 DEBARR ROAD,ANCHORAGE,AK,99504,61.2098972,-149.7433481
ORLANDO FL,11930 NARCOOSSEE ROAD,ORLANDO,FL,32832,28.3900236,-81.2474216
"OCALA (SE), FL",34 BAHIA AVE,OCALA,FL,34472,29.116,-82.0169
"FERNLEY, NV",1550 NEWLANDS DR E,FERNLEY,NV,89408,39.6096,-119.20617057483345
"CRAIG, CO",2000 W VICTORY WAY,CRAIG,CO,81625,40.5141,-107.5705
"ONLEY, VA",26036 LANKFORD HWY,ONLEY,VA,23418,37.6859816,-75.7245405
"COLUMBIA, SC",1326 BUSH RIVER RD,COLUMBIA,SC,29210,34.0309,-81.11036210526315
"BRANSON, MO",1101 BRANSON HILLS PKWY,BRANSON,MO,65616,36.6707,-93.2263
"DEARBORN, MI",5851 MERCURY DR,DEARBORN,MI,48126,42.32833233082707,-83.20448145363409
"WORCESTER, MA",25 TOBIAS BOLAND WAY,WORCESTER,MA,01607,42.2331521,-71.7913476
"VICTORVILLE (W), CA",12234 PALMDALE ROAD,VICTORVILLE,CA,92392,34.5057742,-117.5327657
"SACRAMENTO (WATT), CA",4675 WATT AVENUE,NORTH HIGHLANDS,CA,95660,38.6499317,-121.386081
"AIRWAY HEIGHTS, WA",1221 S HAYFORD RD,SPOKANE,WA,99224,47.6451837,-117.5588668
"POST FALLS, ID",6405 W POINTE PARKWAY,POST FALLS,ID,83854,47.7040902,-117.0308607
"MISHAWAKA, IN",30830 OLD US 20,ELKHART,IN,46514,41.6727,-85.9052
"QUEENSBURY, NY",24 QUAKER RIDGE BLVD,QUEENSBURY,NY,12804,43.341,-73.6859
"ETTERS, PA",50 NEWBERRY PKWY,ETTERS,PA,17319,40.21055244916545,-76.71578128999707
"AURORA (NE), IL",2900 KIRK RD,AURORA,IL,60502,41.8131,-88.2796
"MONTGOMERY (E), AL",10710 CHANTILLY PKWY,MONTGOMERY,AL,36117,32.3551879,-86.1347628
"SMITHVILLE, TN",515 W BROAD ST,SMITHVILLE,TN,37166,35.95805254511542,-85.82367290603881
"CAMBY, IN",8191 UPLAND BND,CAMBY,IN,46113,39.8995,-86.3134
"MARTINSBURG (N), WV",5680 HAMMONDS MILL RD,MARTINSBURG,WV,25404,39.5488,-77.9179
WARREN MI,29176 VAN DYKE AVENUE,WARREN,MI,48093,42.621667,-83.0339847
"TALLAHASSEE (NW), FL",3221 N MONROE ST,TALLAHASSEE,FL,32303,30.4888429,-84.3185528
"ALPHARETTA (NE), GA",5455 ATLANTA HWY,ALPHARETTA,GA,30004,34.1519,-84.2517
"SARATOGA SPRINGS, UT",136 W STATE ROAD 73,SARATOGA SPRINGS,UT,84045,40.3365,-111.9112
"PAW PAW, MI",1013 SOUTH KALAMAZOO STREET,PAW PAW,MI,49079,42.213,-85.8914
"BALLENTINE (IRMO), SC",1180 DUTCH FORK RD,IRMO,SC,29063,34.1261,-81.22519187213675
"JACKSONVILLE (AVE), FL",10251 SHOPS LN,JACKSONVILLE,FL,32258,30.1787106,-81.5566275
"WEST PALM BEACH (N), FL",4225 45TH ST,WEST PALM BEACH,FL,33407,26.7622667,-80.1031697
"MIDDLETOWN, KY",12981 SHELBYVILLE RD,MIDDLETOWN,KY,40243,38.24277077114822,-85.51183463935284
"QUEEN CREEK (N), AZ",21055 E RITTENHOUSE RD,QUEEN CREEK,AZ,85142,33.2510373,-111.6299988
"SOMMERDALE, NJ",1 COOPERTOWN BLVD,SOMERDALE,NJ,08083,40.0483,-74.944
"HOLLY SPRINGS, NC",7016 GB ALFORD HWY,HOLLY SPRINGS,NC,27540,35.6363605,-78.8341318
"NORTH LITTLE ROCK(MAU),AR",12001 MAUMELLE BLVD,NORTH LITTLE ROCK,AR,72113,34.82754277488998,-92.39152832466993
"RAWLINS, WY",2390 E CEDAR ST,RAWLINS,WY,82301,41.792259001775015,-107.21064209300282
"LITHONIA (STONECRST), GA",8424 MALL PARKWAY,LITHONIA,GA,30038,33.69291434338507,-84.0923315006726
"OLATHE (W), KS",395 N K 7 HWY,OLATHE,KS,66061,39.0434,-94.8582
"RICHMOND (360 WEST), VA",14501 HANCOCK VILLAGE ST,CHESTERFIELD,VA,23832,37.3879,-77.5921
"PERRYSBURG, OH",10392 FREMONT PIKE,PERRYSBURG,OH,43551,41.5496677,-83.5939025
"MOUNT JULIET, TN",300 PLEASANT GROVE RD STE 600,MOUNT JULIET,TN,37122,36.17576641005886,-86.52181094003924
"WHITE HOUSE, TN",225 WILKINSON LN,WHITE HOUSE,TN,37188,36.475628168353296,-86.67489530527445
"AIKEN (N), SC",3581 RICHLAND AVE W,AIKEN,SC,29801,33.5611295,-81.7780556
"HUEYTOWN, AL",1007 RED FARMER DR,HUEYTOWN,AL,35023,33.4591,-86.9727
"WEST BROWNSVILLE, PA",134 DANIEL KENDALL DR,WEST BROWNSVILLE,PA,15417,40.0086,-79.9183
"COLUMBIA, SC",321 KILLIAN RD,COLUMBIA,SC,29203,34.13495230775983,-80.9649430767205
"SILVIS, IL",1601 18TH ST,SILVIS,IL,61282,41.5032,-90.4075
"WINCHESTER (S), VA",201 MARANTO MANOR DR,WINCHESTER,VA,22602,39.1442,-78.2848
"TALLAHASSEE (FALLS), FL",4021 LAGNIAPPE WAY,TALLAHASSEE,FL,32317,30.461817,-84.2179102
"LEXINGTON (S), SC",1780 S LAKE DR,LEXINGTON,SC,29073,33.91471806612781,-81.2271590330639
"NEW LENOX, IL",501 E LINCOLN HWY,NEW LENOX,IL,60451,41.5123,-87.9535038961039
"ROMEOVILLE, IL",420 WEBER ROAD,ROMEOVILLE,IL,60446,41.6624,-88.1251
"OAKLAND, TN",105 CHICKASAW RIDGE DR,OAKLAND,TN,38060,35.2093,-89.5055
KANSAS CITY (BLUE RDG) MO,11601 E US HIGHWAY 40,KANSAS CITY,MO,64133,39.0599,-94.4722
"COVINGTON (W), GA",4200 SALEM RD,COVINGTON,GA,30016,33.5786,-83.9639
"GOLDSBORO (W), NC",2908 US HIGHWAY 70 W,GOLDSBORO,NC,27530,35.42977727272727,-78.06577727272727
"BRIGHTON, CO",7101 E 128TH AVE,BRIGHTON,CO,80602,39.9286,-104.8969
"ELLENVILLE, NY",7500 ROUTE 209,NAPANOCH,NY,12458,41.7423675,-74.3710695
"CONCORD (MILLS), NC",5825 THUNDER RD,CONCORD,NC,28027,35.3745,-80.7238
"GREENVILLE (NE), SC",3925 PELHAM RD,GREENVILLE,SC,29615,34.8599,-82.2674
"ORLANDO (PRINCETON), FL",3101 W PRINCETON ST,ORLANDO,FL,32808,28.5724172,-81.4172022
"ROCK HILL, SC",4875 OLD YORK RD,ROCK HILL,SC,29732,34.9802202,-81.0896024
"NORTH TONAWANDA, NY",886 NIAGARA FALLS BLVD,NORTH TONAWANDA,NY,14120,43.0558709,-78.8436359
"TIMNATH, CO",4500 WEITZEL ST,TIMNATH,CO,80547,40.5265544,-104.9904585
"GRETNA, NE",11350 WICKERSHAM BLVD,GRETNA,NE,68028,41.1405,-96.1653
"LAS CRUCES (N), NM",3331 RINCONADA BLVD,LAS CRUCES,NM,88011,32.3617049,-106.746731
"SHAWNEE (W), KS",5701 SILVERHEEL STREET,SHAWNEE,KS,66226,39.0254,-94.8499668
"HAMBURG, PA",1800 TILDEN RIDGE,HAMBURG,PA,19526,40.5,-76.0416
"TULSA (GLENPOOL), OK",12200 S WACO AVE,GLENPOOL,OK,74033,35.946,-96.0074
"CLEVELAND, GA",260 DONALD E THURMOND PKWY,CLEVELAND,GA,30528,34.6218,-83.7946
"NEWPORT NEWS (S), VA",6111 JEFFERSON AVE,NEWPORT NEWS,VA,23605,37.022632,-76.4487457
"DENTON (NW), TX",2750 W UNIVERSITY DR,DENTON,TX,76201,33.2326866,-97.1683308
"HAMMOND (N), IN",1100 5TH AVE,HAMMOND,IN,46320,41.5113922,-87.6226689
"CLINTON, TN",150 TANNER LN,CLINTON,TN,37716,36.166763726443094,-84.08580661550305
"BROKEN ARROW E., OK",3900 E HILLSIDE DR,BROKEN ARROW,OK,74014,36.0675,-95.7784
"ELIZABETH, CO",2100 LEGACY CIR,ELIZABETH,CO,80107,39.3595,-104.6262
"HUNTLEY, IL",12300 ROUTE 47,HUNTLEY,IL,60142,42.174,-88.4445
"ECONOMY, PA",1500 ECONOMY WAY,ECONOMY,PA,15005,40.572704032095544,-80.2355
"MOON TOWNSHIP, PA",7500 UNIVERSITY BOULEVARD,MOON TOWNSHIP,PA,15108,40.5135,-80.2223
"CHEYENNE (S), WY",580 LIVINGSTON AVENUE,CHEYENNE,WY,82007,41.1263222,-104.7653016
"CLINTON TOWNSHIP, MI",18400 HALL RD,CLINTON TOWNSHIP,MI,48038,42.62791183431953,-82.93853313609468
"MYRTLE BEACH (W), SC",151 MYRTLE RIDGE DR,CONWAY,SC,29526,33.763,-79.0113
"MUSKEGO, WI",W159S6530 MOORLAND RD,MUSKEGO,WI,53150,42.9266183,-88.1104354
"HURRICANE, UT",180 N 3400 W,HURRICANE,UT,84737,37.1725035,-113.364228
"WATSON, LA",34025 LA HIGHWAY 16,DENHAM SPRINGS,LA,70706,30.565396000000003,-90.9556
"TAMPA (GANDY), FL",4302 W GANDY BLVD,TAMPA,FL,33611,27.8919781,-82.5162882
"GORDONSVILLE, VA",164 CAMP CREEK PKWY,GORDONSVILLE,VA,22942,37.9774034,-78.2091432
"BATON ROUGE (BURB), LA",10550 BURBANK DR,BATON ROUGE,LA,70810,30.3523149,-91.1097462
KING OF PRUSSIA (HD) PA,275 N GULPH RD,KING OF PRUSSIA,PA,19406,40.0852,-75.39738695652174
"GODFREY, IL",6660 GODFREY RD,GODFREY,IL,62035,38.965135358806656,-90.19275865188546
"LYNCHBURG (N), VA",3227 OLD FOREST RD,LYNCHBURG,VA,24501,37.4106944,-79.2094506
"STREATOR, IL",2415 N BLOOMINGTON ST,STREATOR,IL,61364,41.1471,-88.8358
MOUNTAIN IRON MN,8580 ROCK RIDGE DR,MOUNTAIN IRON,MN,55768,47.5225092,-92.5912215
SIOUX FALLS N SD,5200 WEST 60TH STREET NORTH,SIOUX FALLS,SD,57107,43.602147335231756,-96.78991549710074
HAMILTON NJ,1750 NOTTINGHAM WAY,HAMILTON,NJ,08619,40.2323,-74.7189
FT WAYNE IN,10420 MAYSVILLE RD,FORT WAYNE,IN,46835,41.13137661804633,-85.00933728949525
TOLEDO (C) OH,2925 GLENDALE AVE,TOLEDO,OH,43614,41.6103308,-83.6132322
OREGON OH 11-11-02,3721 NAVARRE AVE,OREGON,OH,43616,41.637432258428795,-83.45904017772465
TOLEDO (NW) OH,5821 W CENTRAL AVE,TOLEDO,OH,43615,41.674902,-83.6819088
BUENA PARK CA,8450 LA PALMA AVE,BUENA PARK,CA,90620,33.8465,-117.98538775510204
"FORT MYERS, FL",4770 COLONIAL BLVD,FORT MYERS,FL,33966,26.611016,-81.8134589
TAMPA (GUNN) FL,6192 GUNN HWY,TAMPA,FL,33625,28.0617538,-82.5521914
"PLAINFIELD, IL",12690 S ROUTE 59,PLAINFIELD,IL,60585,41.7807,-88.3196
CAMDEN DE 11-12-02,263 WALMART DR,CAMDEN,DE,19934,39.0847,-75.6274
CARNEIGIE PA,2200 WASHINGTON PIKE,CARNEGIE,PA,15106,40.3868916,-80.0958526
BONNEY LAKE WA,19205 STATE ROUTE 410 E,BONNEY LAKE,WA,98391,47.170586468351125,-122.17330225760072
GALENA IL,10000 BARTEL BLVD,GALENA,IL,61036,42.4137,-90.3759
HOUSTON (SPG CYP) TX,22605 STATE HIGHWAY 249,TOMBALL,TX,77375,30.1144515,-95.6419239
CLAYTON NC,805 TOWN CENTER BOULEVARD,CLAYTON,NC,27520,35.6657,-78.499
"AUDUBON, NJ",130 BLACK HORSE PIKE,AUDUBON,NJ,08106,39.8966,-75.0926
"NEW HUDSON, MI",30729 LYON CENTER DR E,NEW HUDSON,MI,48165,42.5129,-83.6085
LITTLETON (SW) CO,13420 W COAL MINE AVE,LITTLETON,CO,80127,39.608103,-105.1509593
GREELEY (N) CO,920 47TH AVE,GREELEY,CO,80634,40.4227628,-104.7547667
"JACKSONVILLE (ATLAN), FL",11900 ATLANTIC BLVD,JACKSONVILLE,FL,32225,30.3192647,-81.4915541
"NAPLES (SE), FL",9885 COLLIER BLVD,NAPLES,FL,34114,26.1486582,-81.6897005
"PRAIRIEVILLE, LA",17585 AIRLINE HWY,PRAIRIEVILLE,LA,70769,30.3306876,-90.98477
MURFREESBORO TN 11-12-02,2900 S RUTHERFORD BLVD,MURFREESBORO,TN,37130,35.8317883,-86.3465621
NASHVILLE M BORO TN,3035 HAMILTON CHURCH RD,ANTIOCH,TN,37013,36.06227748082894,-86.63095958076144
ALGONQUIN IL,1410 S RANDALL RD,ALGONQUIN,IL,60102,42.1554066,-88.3388819
"CHARLOTTE (MATTHEWS), NC",1830 GALLERIA BLVD,CHARLOTTE,NC,28270,35.13606319006056,-80.73510920248485
KALAMAZOO MI 11-11-02,6065 GULL RD,KALAMAZOO,MI,49048,42.32927929079293,-85.5103899121381
KALAMAZOO (NW) MI,501 N 9TH ST,KALAMAZOO,MI,49009,42.29320768662442,-85.68249985223493
AVON OH,35901 CHESTER RD,AVON,OH,44011,41.4551367,-82.2111066
READINGTOWN NJ,3576 US HIGHWAY 22,BRANCHBURG,NJ,08876,40.609270147313495,-74.71273879982608
LAS VEGAS (SW2) NV,5200 S FORT APACHE RD,LAS VEGAS,NV,89148,36.0938354,-115.2946264
LAWTON OK 11-12-02,6301 NW QUANNAH PARKER TRL,LAWTON,OK,73505,34.5726,-98.4791
LOS ANGELES (SO BAY) CA E,19503 NORMANDIE AVE,TORRANCE,CA,90501,33.8457027,-118.2998394
COVINGTON WA,17432 SE 270TH PL,COVINGTON,WA,98042,47.3594,-122.1116
BREWER ME,24 WALTON DR,BREWER,ME,04412,44.7744109,-68.7325409
"BOONTON, NJ",300 WOOTTON ST,BOONTON,NJ,07005,40.9122113,-74.4128825
PARMA OH,8303 W RIDGEWOOD DR,PARMA,OH,44129,41.382934,-81.7439398
MAYFIELD HEIGHTS OH,6594 MAYFIELD RD,MAYFIELD HEIGHTS,OH,44124,41.5188796,-81.4405745
"BELMONT, NC",701 HAWLEY AVE,BELMONT,NC,28012,35.2511,-81.0333
"TRIDELPHIA, WV",450 STEWART LN,TRIADELPHIA,WV,26059,40.6026,-80.5299
INVER GROVE HEIGHTS MN,9165 CAHILL AVE,INVER GROVE HEIGHTS,MN,55076,44.8165786,-93.0403738
"GREEN BAY, WI",1415 LAWRENCE DR,DE PERE,WI,54115,44.4417360576281,-88.09648109965943
HOUSTON ROSEHILL TX,26270 NORTHWEST FWY,CYPRESS,TX,77429,29.9644,-95.6892
"HARTFORD, CT",495 FLATBUSH AVENUE,HARTFORD,CT,06106,41.740076,-72.7141934
SAGINAW MI,5650 BAY RD,SAGINAW,MI,48604,43.48956587584353,-83.97389992601974
GRAND JUNCTION (W) CO,2545 RIMROCK AVE,GRAND JUNCTION,CO,81505,39.0762175,-108.5817627
KETTERING OH,1701 W DOROTHY LN,MORAINE,OH,45439,39.7110056,-84.2017314
"FRONT ROYAL, VA",10 RIVERTON COMMONS DR,FRONT ROYAL,VA,22630,38.9601088,-78.1876188
"PELL CITY, AL",165 VAUGHAN LN,PELL CITY,AL,35125,33.6097493,-86.278081
DAVENPORT (W) IA,3101 W KIMBERLY RD,DAVENPORT,IA,52806,41.5603,-90.62125739511333
DEER PARK TX,9025 SPENCER HWY,LA PORTE,TX,77571,29.6673626,-95.1001109
RALEIGH NC,10050 GLENWOOD AVE,RALEIGH,NC,27617,35.9123396,-78.7780162
COLORADO SPGS (NE) CO,5550 E WOODMEN RD,COLORADO SPRINGS,CO,80920,38.9402,-104.7382
"GLENDALE (MAINSTEE), AZ",5605 W NORTHERN AVE,GLENDALE,AZ,85301,33.5512152,-112.1798303
"LA CROSSE (S), WI",4622 MORMON COULEE RD,LA CROSSE,WI,54601,43.7664166,-91.2136059
"LANDOVER HILLS, MD EF",6210 ANNAPOLIS RD,LANDOVER HILLS,MD,20784,38.9379994,-76.9410295
"BENSALEM, PA",3461 HORIZON BLVD,BENSALEM,PA,19020,40.1377,-74.964
"ANDERSON, CA",5000 RHONDA RD,ANDERSON,CA,96007,40.4337,-122.288
"BAKERSFIELD (SW), CA",5075 GOSFORD RD,BAKERSFIELD,CA,93313,35.3090365,-119.0955129
MARYSVILLE CA,1131 N BEALE RD,MARYSVILLE,CA,95901,39.1498,-121.60076551724137
"AURORA (SE), CO",6101 S AURORA PKWY,AURORA,CO,80016,39.6063558,-104.7047121
DIXON CA,235 E DORSET DR,DIXON,CA,95620,38.4712131,-121.8204867
LA MESA CA EF,5500 GROSSMONT CENTER DR,LA MESA,CA,91942,32.7793511,-117.0126889
"OMAHA (NW), NE",16960 W MAPLE RD,OMAHA,NE,68116,41.2941851,-96.1795041
SAN ANTONIO (NE) TX,8315 FM 78,CONVERSE,TX,78109,29.4979366,-98.3240812
"SAN ANTONIO, TX",8030 BANDERA RD,SAN ANTONIO,TX,78250,29.5183435,-98.6330215
DALLAS (W) TX,1521 N COCKRELL HILL RD,DALLAS,TX,75211,32.7633461,-96.8972885
"MAPLEWOOD, MO",1900 MAPLEWOOD COMMONS DR,MAPLEWOOD,MO,63143,38.6117,-90.3214
"ROME (S), GA",825 CARTERSVILLE HWY SE,ROME,GA,30161,34.2196,-85.1324
"ROSEMEAD, CA",1827 WALNUT GROVE AVE,ROSEMEAD,CA,91770,34.0936874,-118.0849961
"WEST BRANCH, MI",2750 COOK RD,WEST BRANCH,MI,48661,44.254623701114184,-84.22509461582386
JACKSON (W) MI,1700 W MICHIGAN AVE,JACKSON,MI,49202,42.2516,-84.3831
"NORWALK, CA",11729 IMPERIAL HWY,NORWALK,CA,90650,33.9281159,-118.2134071
"ALAMO, TX",1421 FRONTAGE RD,ALAMO,TX,78516,26.1923,-98.1277
PAYSON UT,1052 TURF FARM RD,PAYSON,UT,84651,40.0309,-111.7545
"RICHFIELD, UTAH",10 E 1300 S,RICHFIELD,UT,84701,38.7496,-112.0878
SIDNEY NE,3001 SILVERBERG DR,SIDNEY,NE,69162,41.1169,-102.9468
PERRY FL,1900 S JEFFERSON ST,PERRY,FL,32348,30.1031,-83.5825
DALTON (W) GA,815 SHUGART RD,DALTON,GA,30720,34.79402272727273,-84.9964
SEMIMES AL,7855 MOFFETT RD,SEMMES,AL,36575,30.76469108528344,-88.22843662792516
ALGOOD TN,589 W MAIN ST,ALGOOD,TN,38506,36.1841338,-85.4588612
ROCKAWAY NJ,220 ENTERPRISE DR,ROCKAWAY,NJ,07866,40.9046805,-74.5628447
CANA WINCHESTER OH,6674 WINCHESTER BLVD,CANAL WINCHESTER,OH,43110,39.8548245,-82.831545
COLUMBUS WSW OH,1221 GEORGESVILLE RD,COLUMBUS,OH,43228,39.927129,-83.1200393
PHOENIX (MARYVALE) AZ,5250 W INDIAN SCHOOL RD,PHOENIX,AZ,85031,33.4964595,-112.1726489
PHOENIX (HAPPY VALLEY) AZ,2501 W HAPPY VALLEY RD STE 34,PHOENIX,AZ,85085,33.7129,-112.1088
"ANTELOPE (E), CA",5821 ANTELOPE RD,SACRAMENTO,CA,95842,38.7037735,-121.3316318
"EVERETT (W), WA",11400 HIGHWAY 99,EVERETT,WA,98204,47.8120284,-122.3239224
"MEMPHIS(ELVIS/HOLMES), TN",5255 ELVIS PRESLEY BLVD,MEMPHIS,TN,38116,35.0048117,-90.027918
"HUNTSVILLE (E),AL",330 SUTTON RD SE,OWENS CROSS ROADS,AL,35763,34.6574656,-86.4857686
"ANTIOCH, IL",475 EAST ROUTE 173,ANTIOCH,IL,60002,42.4717,-88.0845
"EDISON, NJ",2220 STATE ROUTE 27,EDISON,NJ,08817,40.531578461538466,-74.37939538461538
"LONDON, OH",375 LAFAYETTE ST,LONDON,OH,43140,39.9086384,-83.428687
"WYLIE, TX",2050 N HIGHWAY 78,WYLIE,TX,75098,33.0245444,-96.5115097
MCKINNEY (SW) TX,5001 MCKINNEY RANCH PKWY,MCKINNEY,TX,75070,33.1580595,-96.6835342
ORLANDO LAKE WILSON FL,2855 N OLD LAKE WILSON ROAD,KISSIMMEE,FL,34747,28.3274384,-81.5941361
"DELANO, CA",530 WOOLLOMES AVE,DELANO,CA,93215,35.7441403,-119.3768553
"ST. PETERSBURG, FL",3501 34TH ST S,ST PETERSBURG,FL,33711,27.73814749163879,-82.6793
TAMPA (DM WATERS) FL,8220 N DALE MABRY HWY,TAMPA,FL,33614,28.0225945,-82.5062901
"RIFLE, CO",1000 AIRPORT RD,RIFLE,CO,81650,39.523079,-107.7686917
"WEST VALLEY CITY (S), UT",5675 W 6200 S,WEST VALLEY CITY,UT,84118,40.6357295,-112.0265997
"CLINTON, UT",1632 N 2000 W,CLINTON,UT,84015,41.13870747126437,-112.0643
"SANDY (E), UT",9151 SOUTH QUARRY BLVD,SANDY,UT,84094,40.5725,-111.7844
BOWLING GREEN (NW) KY,1201 MORGANTOWN RD,BOWLING GREEN,KY,42101,36.9889,-86.48210559549537
"BECHTELSVILLE, PA",567 ROUTE 100 N,BECHTELSVILLE,PA,19505,40.35150784628889,-75.62772513025229
"ITHACA, NY",135 FAIRGROUNDS MEMORIAL PKWY,ITHACA,NY,14850,42.4275753,-76.5139909
"NORTH HUNTINGDON, PA",915 MILLS DR,NORTH HUNTINGDON,PA,15642,40.3183,-79.7236
CICERO NY,8064 BREWERETON ROAD,CICERO,NY,13039,43.1721,-76.0562
"LITTLE ROCK (NW), AR",19301 CANTRELL RD,LITTLE ROCK,AR,72223,34.81055353728942,-92.4826507663888
"WHARTON, TX",10388 US 59 HWY,WHARTON,TX,77488,29.326129090909088,-96.1214890909091
KISSIMMEE FL,904 CYPRESS PKWY,KISSIMMEE,FL,34759,28.1435557,-81.4482551
"CHATTANOOGA (E.RIDGE), TN",490 GREENWAY VIEW DR,CHATTANOOGA,TN,37411,35.0087088,-85.2052125
LOGANVILLE GA,4221 ATLANTA HWY,LOGANVILLE,GA,30052,33.84390803364489,-83.9079251909324
"CHESAPEAKE (SW), VA",632 GRASSFIELD PKWY,CHESAPEAKE,VA,23322,36.7209325,-76.3093547
"WAKE FOREST, NC",2114 S MAIN ST,WAKE FOREST,NC,27587,35.952075,-78.5350372
ROGERS (SOUTH) AR,4208 PLEASANT CROSSING BLVD,ROGERS,AR,72758,36.2824,-94.1517
"PINEVILLE, MO",100 COMMERCIAL LN,PINEVILLE,MO,64856,36.9447,-94.1876
"PELHAM(N), AL",2181 PELHAM PKWY,PELHAM,AL,35124,33.3408561,-86.7913235
CLEVELAND (S) TN,2300 TREASURY DR SE,CLEVELAND,TN,37323,35.1282,-84.8662
"NEW PORT RICHEY(NW),FL",12610 US HIGHWAY 19,HUDSON,FL,34667,28.3434,-82.6992
LINDON UT,585 N STATE ST,LINDON,UT,84042,40.3484548,-111.731827
"POULSBO, WA",21200 OLHAVA WAY NW,POULSBO,WA,98370,47.7542,-122.665
"SEQUIM, WA",1110 W WASHINGTON ST,SEQUIM,WA,98382,48.0782629,-123.1329119
"HONOLULU (MANANA), HI",1131 KUALA ST,PEARL CITY,HI,96782,21.402,-157.9667
WOODSTOCK (W) GA,6435 BELLS FERRY RD,WOODSTOCK,GA,30189,34.11420016485157,-84.58255718995758
CHICOPEE MA,591 MEMORIAL DR,CHICOPEE,MA,01020,42.0648272,-72.6644063
"PORTAGE, MI",8350 SHAVER RD,PORTAGE,MI,49024,42.19525581564564,-85.59633218237008
"WOODBRIDGE, NJ",360 US HIGHWAY 9 ROUTE N,WOODBRIDGE,NJ,07095,40.5528,-74.2869
GREECE (E) NY,3800 DEWEY AVE,GREECE,NY,14616,43.2405557,-77.6463695
CANTON (NE) OH,3200 ATLANTIC BLVD NE,CANTON,OH,44705,40.836674490549306,-81.32871479252812
"SPRING, TX",21150 KUYKENDAHL RD,SPRING,TX,77379,30.0766632,-95.5128534
"RALEIGH (E), NC",4431 NEW BERN AVE,RALEIGH,NC,27610,35.8004651,-78.5600078
VALLEY STREAM NY,77 GREEN ACRES RD,VALLEY STREAM,NY,11581,40.66078207843027,-73.71600620947045
MILFORD CT,1365 BOSTON POST RD,MILFORD,CT,06460,41.2131583,-73.0782789
"FARMINGDALE (LI) HD, NY",965 BROADHOLLOW RD,FARMINGDALE,NY,11735,40.7269911,-73.4201081
"BARBOURSVILLE, WV",25 NICHOLS DR,BARBOURSVILLE,WV,25504,38.423890725301916,-82.25731170322592
"GIBSONTON, FL",9205 GIBSONTON DR,GIBSONTON,FL,33534,27.8470339,-82.354297
WEST PALM BEACH FL,4375 BELVEDERE RD,WEST PALM BEACH,FL,33406,26.6936298,-80.1090894
CHULA VISTA CA,1150 BROADWAY,CHULA VISTA,CA,91911,32.7162991,-117.1705188
OBERLIN OH,46440 US ROUTE 20,OBERLIN,OH,44074,41.2581339,-82.3178399
"MCKINNEY (NW), TX",1721 N CUSTER RD,MCKINNEY,TX,75071,33.2166833,-96.7349339
FT WORTH (121) TX,3851 AIRPORT FWY,FORT WORTH,TX,76111,32.7746433,-97.2918028
LAKE ST. LOUIS MO,6100 RONALD REAGAN DR,LAKE SAINT LOUIS,MO,63367,38.779,-90.7816
AUSTIN (S) TX,9300 S INTERSTATE 35 STE B,AUSTIN,TX,78748,30.0464,-97.8422
"MACARTHUR, WV",1881 ROBERT C BYRD DR,MACARTHUR,WV,25873,37.7543717,-81.2223558
GREENSBORO (SE) NC,121 W ELMSLEY ST,GREENSBORO,NC,27406,36.0048,-79.79239077288524
OCALA (SW) FL,9570 SW HIGHWAY 200,OCALA,FL,34481,29.0570652,-82.2775585
"PHOENIX, AZ",6145 N 35TH AVE,PHOENIX,AZ,85017,33.5262982,-112.1326114
AURORA (DIA) CO,3301 TOWER RD,AURORA,CO,80011,39.7278793,-104.773123
"SAN DIEGO, CA EF",4840 SHAWLINE ST,SAN DIEGO,CA,92111,32.8299089,-117.1651984
BROOMFIELD FLLRONS CO,500 SUMMIT BLVD,BROOMFIELD,CO,80021,39.9258408,-105.1362664
"FREDERICKSBURG, VA",10001 SOUTHPOINT PKWY,FREDERICKSBURG,VA,22407,38.2371373,-77.5091878
FORT MYERS FL,19975 S. TAMIAMI TRAIL,ESTERO,FL,33928,26.4507768,-81.8169333
"MONTGOMERY (C), AL",851 ANN ST,MONTGOMERY,AL,36107,32.3706933,-86.2684116
"SALT LAKE CITY, UT",4627 S 900 E,SALT LAKE CITY,UT,84117,40.6698107,-111.8639653
BATAVIA IL,801 NORTH RANDALL ROAD,BATAVIA,IL,60510,41.7723899,-88.3494726
KENTON OH,1241 E COLUMBUS ST,KENTON,OH,43326,40.6567078,-83.5835126
SHIPPENSBURG PA,100 S CONESTOGA DR,SHIPPENSBURG,PA,17257,40.06534950003088,-77.49969840151793
